customer_id,name,age,income,credit_score,employment_status,existing_debt,has_defaulted,is_approved
0de3ac10-425c-48f9-9366-3ac711033978,Benjamin Shepard,20,87405,847,Unemployed,32934,1,1
f874dbe0-76cc-4312-a7fd-875ce52b54d6,John Martin,19,45197,571,Unemployed,48976,1,1
00294548-903f-425e-bdc9-ceb7b790e0a6,Dawn Burns,38,73075,719,Unemployed,11754,1,1
45b8f67e-7099-4333-8c03-9c70d19e2131,Robert Wise,57,106213,628,Employed,24705,1,1
a1d8605d-33a4-452e-853b-069ef070bcae,Steven Berry,53,48330,545,Student,37501,1,1
9a7105cd-d7a5-4339-a970-14cd5e8277f0,Ashley Rodriguez,57,108164,688,Self-employed,39176,0,1
132e4c5d-7f16-484e-bbb0-3b10a6b5944a,Terrence Robles,53,116120,653,Unemployed,4982,1,1
faf309f1-b001-4bb7-857d-feac802a8100,David Martinez,66,88123,599,Employed,49210,0,0
bdfec18e-8065-4ae0-b2bf-10d142921932,Shannon Harris,27,55807,476,Student,10840,1,0
fbb3cc6c-6fd1-40e7-b81d-1a193e02fbe2,Paul Taylor,51,31224,764,Self-employed,49934,1,0
6f6fb34d-370c-4a5e-9e30-3c5369b26fe5,Cynthia Conley,39,23736,511,Student,7167,1,0
fd491aa5-ef41-49fe-b48f-2104d961c384,Anna Crawford,51,24467,720,Unemployed,3539,0,1
f5cf2487-c0c6-4670-9e09-2fbcd7c2c0c6,Lori Roberts,19,112488,762,Student,49943,1,1
c29ffccc-867b-4ac5-ab00-19c3f4589d8d,Laura Bautista,31,84678,646,Self-employed,31456,1,0
0db434e8-223d-4403-b062-1202f027c319,Emily Brown,68,40321,600,Self-employed,35433,1,0
2adc4b1c-647c-4e2e-a1a8-19e689603a9d,Alicia Brewer,19,98442,321,Self-employed,28980,1,1
7bfdd2e6-de15-41d7-859a-1942af65be86,Joseph Hernandez,23,65271,839,Unemployed,11668,0,1
ad3c4c3d-6268-46e5-b0f4-11f853eede7c,Jessica Osborne,41,30292,772,Self-employed,68,0,0
9fd6bbc8-4051-462a-91a5-2332915120e0,Monique Lynch,34,29355,455,Self-employed,6314,1,1
43bd4e34-83dc-48ac-acc8-ccc48f951b0f,Sarah Le,58,37852,546,Student,37494,1,0
2b08af54-0241-4765-be3b-b3c4fdc1948b,William Smith,39,77122,497,Unemployed,36302,0,0
54216878-4398-4ff8-a644-275147c64de9,Amanda Weaver,58,62474,842,Student,34560,1,1
e18bc6e8-213f-4651-bdc2-08f0c60d976a,Ashley Montgomery,28,72061,814,Unemployed,22389,0,0
edc70e2c-5570-41d3-9191-ff9d7ad96a91,Kimberly Rivas,41,92925,763,Employed,46027,1,0
2cb4cd1d-ccfe-4606-8124-d74134cd4144,Linda Campbell,32,65626,587,Employed,27109,0,1
ada45c21-f8de-46e7-a836-a4140b6bdedb,Elizabeth Fleming,50,58937,710,Unemployed,18917,1,1
d9257e80-50a3-4046-a081-9dfc1240f381,Christopher Smith,39,91394,721,Self-employed,23785,1,1
38ebf870-4430-47d6-b74e-e9f9cee507f5,Eric Roth,35,98900,805,Self-employed,17821,1,1
2c09ad0a-0ede-4dd4-94bd-caf9b36f211a,Heather Henry,37,98046,617,Student,25487,0,0
65cd9558-9b6f-493a-91f0-89f93bbedc7c,Frank Mckay,51,101375,743,Employed,41470,0,1
195eb849-28fd-4672-9c89-ea9b9b58575d,Tracy Cabrera,25,26321,398,Self-employed,40951,0,0
8700975c-46c1-4a13-9462-9edff8e7697c,Deanna Wilson,25,96417,551,Employed,35589,1,1
793e9563-6b0b-4728-8b5f-75dc5994e009,Zachary Pham Jr.,18,79362,402,Student,43021,1,0
3b51360e-b629-4747-9bc5-5ad59ac9e525,Michele Martinez,59,70960,364,Self-employed,32221,1,1
1a1fd915-da32-456e-a12b-0a1dfcd83a91,Mrs. Pamela Malone,50,36771,802,Student,43272,1,1
00260bf6-bd9b-4f17-9df1-b1ebe79b9c56,Jordan Brooks,66,102777,746,Self-employed,20862,1,1
edcf6304-f8a9-4181-8ecb-02da344dad19,Mrs. Sharon Glass MD,46,117205,778,Employed,28245,1,1
b24e9ce0-0cff-468d-b018-63e5d9234a32,Kim Perez,32,71022,555,Unemployed,23487,1,0
2e70e487-d9a7-4925-9aa7-2e484e7da11a,Carmen Cummings,52,95996,576,Student,46148,0,0
9ef16167-5281-4000-ba22-499638b45f27,Megan Salas,33,98019,512,Unemployed,1644,0,0
5372665e-ca65-4148-8669-e13fff2a3dc2,Margaret Howard,69,62046,549,Unemployed,31804,0,0
b66c2866-3090-421f-accb-2d94b74c477e,Phyllis Owens,26,65765,412,Self-employed,41613,0,1
1836c62a-7d14-49c2-bf4b-eb8d780bad5c,Bryan Vaughn,22,87820,599,Student,27391,0,1
189c1e01-6bd1-4a7f-994a-010f8cd3018e,Ashley Ross,25,80162,831,Unemployed,32642,0,0
f3902eb9-b084-4e2c-b3d8-8e1e57105a6c,Curtis Ruiz,30,113615,651,Employed,19418,0,0
811cb1f0-7d27-4012-9ad6-52b130cdffe9,Ashley Newton,48,48604,507,Unemployed,27670,0,0
2b5b2a10-4336-4bfc-a66f-5d9da6e0d7d0,Joseph Morrow,32,101667,347,Student,17548,0,0
c4c081fe-31af-49ce-a5c8-580f988bda23,Dr. Karina Watts,26,114079,728,Self-employed,10819,1,1
bccbe168-9e9d-4ab2-a9c1-087af7ba5e84,Alicia Li,30,85686,319,Self-employed,14537,1,1
aecb774e-8cb4-4475-ba59-2cb24bb7408d,Julie Robinson,52,85390,365,Self-employed,3,0,0
ecaeb61a-8978-4754-991f-28b0d4eafa68,Mikayla Stephens,31,99739,700,Self-employed,44704,1,1
3b62e1d3-aea8-4de2-89d1-204ac21c21e4,Beth Lewis,56,35184,467,Employed,1760,1,0
f8c08d28-5296-4a08-a351-1aac433f99a6,Russell Garcia,22,107018,397,Employed,48448,0,0
738157f9-678c-4f80-889d-83ec78ccb603,Susan Smith,34,20437,476,Self-employed,15127,1,1
4937539e-4d51-4c1d-b7d6-f76fea33c6da,Mario Williams,31,89854,472,Self-employed,33635,0,1
c0c5be0f-eee8-4eeb-b5d7-7e359871ce12,Angelica Hall,51,31286,691,Student,8364,0,1
a4cf157b-1402-4f4e-8e3b-adf1e3ad91db,Rachel Garcia,67,31826,572,Student,18718,1,1
8e30575b-04a5-4ea3-b006-9597dd3a2a05,Bryan Clark,42,27663,308,Unemployed,19101,0,1
042c6edb-9c2b-4309-a120-999b9895cbfa,Gary Booth,43,87613,585,Self-employed,39292,0,1
03707492-51a2-4682-97d4-c9e1de2e53c8,Shane Hughes,51,59373,450,Self-employed,49754,0,0
75a1a202-3097-4f21-b1b6-74c41752d1f9,Larry Williams,57,35370,633,Employed,20615,1,1
94956767-3266-48c4-a6ae-7bdcc5deb678,Joshua Williams,53,70633,373,Self-employed,46834,0,1
a25abb41-9556-4797-8ed9-b6c81151e652,Arthur Santana,69,54921,768,Student,39528,0,1
6c8a723c-a774-4cba-9f1c-749a0fd3d721,Joseph Bennett DDS,24,104566,775,Employed,37597,0,1
4fbadedf-1366-4ec7-a84c-d06226a09c76,Melanie Zuniga,19,83105,303,Student,34077,0,1
26add31d-1a1f-4c6e-94fa-42323a24f929,Dr. Edward Peterson,64,33646,450,Unemployed,5463,0,0
348eed7f-f062-4d9e-af6f-4577331b249b,Nicole Mcmillan MD,55,72676,324,Employed,27390,0,1
1548125d-4684-4764-8229-6727b18cf2c5,Mark Rodriguez,44,99208,400,Student,37717,0,0
0e1202f5-8761-49e0-9207-59c24f2dd5b9,Rick Taylor,68,117903,552,Self-employed,42708,1,1
4f6c5baf-32a8-483c-9d5f-80b68a688052,Madison Lee,56,78854,610,Self-employed,4170,0,1
f27787f7-9756-41c5-8ee2-038c444f0343,Phillip White,51,103623,742,Unemployed,7714,1,1
aab2b4c6-4e66-4653-bd1a-5b94b53d7131,Albert Parker,38,31735,466,Student,47080,0,1
46a272a3-ac3e-41b0-908e-ae14aef2c5ac,Jessica Donaldson,19,52416,426,Self-employed,35727,0,0
e1be4206-dafc-47ad-a0b1-8e899a490b73,Matthew Mcconnell,46,27942,501,Self-employed,12415,1,0
47ab3182-c509-4d9e-b596-4fc12eccaf5f,Allison Lane,49,37336,684,Unemployed,35057,1,0
3ce424b7-56a0-4c6f-94df-bf172f75a460,Thomas Washington,50,107031,580,Student,30245,0,1
1637f05f-8554-4da8-b9a4-7cc51de58b2e,Anna Estes,52,70263,375,Self-employed,217,0,1
b427a9ea-b7c5-4500-8180-7d004efebc8c,Ryan Hughes,58,119593,602,Student,31742,1,0
43977299-f9b2-4a97-a9c1-f9eac9ef483d,Ryan Acosta,31,108466,575,Student,6772,1,0
abb77531-6815-47d1-9f0c-465f8e20c38b,Stanley Acosta,68,87386,488,Unemployed,11230,0,1
6695a5ca-eac9-477d-90da-5abe8c8b73ea,Nicholas Hayes,52,37709,539,Unemployed,16159,0,0
ce9ad56d-e579-43cb-8235-93dd924b0114,Carol Perez,67,94604,776,Employed,44896,0,1
917db5ec-0dcf-43af-a937-f83bccdabf88,Christian Stewart,23,93741,382,Self-employed,36504,1,1
5b7dc731-0256-4fa6-90d0-80e0bd7c50d2,Morgan Davis,29,58080,604,Employed,7583,1,1
2969f1ea-fb1b-41e8-95ea-a6a098dc810e,Emma Ruiz,54,98817,750,Employed,11236,0,0
271c292e-ec47-44a3-9891-93607cf2d3a7,Kimberly James,23,83979,593,Unemployed,44191,1,1
4e8612f0-215c-4175-acb0-d80b34e24750,Michael Newton,29,49735,368,Self-employed,28162,1,0
0c037efb-0917-4a89-930d-d984f3814e2f,Robin Cooper,55,112553,586,Self-employed,38206,0,1
90c3508c-6d94-4511-b522-37173e99b45e,Gilbert Flores,58,107126,341,Self-employed,29945,1,1
18f8ac23-0bfc-4759-962b-d38728fb8263,Nathaniel Smith,46,21921,562,Unemployed,44323,1,1
b9cf1ba9-35d5-418c-9f88-ba659d296812,Jesus Myers,27,66803,762,Unemployed,26643,1,0
8c6cfad4-c81f-43f2-9f5a-9da7226d502d,Edward Hernandez,57,97828,378,Unemployed,15537,0,0
a9c429ed-6c9a-4c5b-9b01-ab72616c6357,Roger Mccoy,30,64800,327,Student,31272,0,0
6a8b9582-8e40-4835-bcf5-4d18920ead77,Thomas Ramirez,60,43325,497,Self-employed,32060,0,1
0e432a34-04cd-48a6-bca4-0e7dcf9ab598,James Porter,56,76777,838,Student,38545,1,1
e875310a-5c5c-4aa7-9cd7-d998025aef4d,Rebecca Garcia,37,80953,744,Unemployed,39406,1,0
e84243b1-3714-414c-9bf5-6b1ddd453f25,Abigail Hammond,52,38038,325,Employed,4664,0,0
96e21ab4-5b7f-4532-a54a-e3c24566a09e,Kevin Lawson,52,102390,800,Employed,24135,1,0
33bfc5dc-9f0f-4479-b122-3d5969e9f503,Kevin Gordon,46,115226,642,Self-employed,3870,0,1
ec679c10-83e6-407d-87a7-01e3429d605a,David Norris,50,74297,780,Self-employed,19747,0,1
a8be2eae-686f-40d7-8335-9d85d67ced09,Maria Thompson,22,24432,845,Self-employed,14796,0,1
33c8d023-1be0-43b9-807a-6979c5d12607,Kristin Luna,69,119369,348,Student,43013,1,1
19b3ada7-9c76-41d3-9ab4-1164ae0f6e61,Victoria Holt,45,80827,635,Student,10024,0,1
8bb634ac-294a-42e5-8aee-7c759d2394b2,Kristopher Williams,31,105711,301,Employed,13707,0,0
289f0df3-6fde-448d-a2f6-78fb4b2b533b,Nicole Fry,64,56903,671,Employed,33032,1,1
3863397d-edee-4c4e-b9ee-e7e493e9d849,Jennifer Hardy,26,96765,669,Employed,3053,0,0
d223c789-6f37-4abd-991f-0e0621e0f0f5,Jessica Reed,40,60343,763,Self-employed,8010,1,0
fd4b7a79-da02-410d-a7d4-d8b5d716feaa,Cheryl Williams,57,40320,527,Self-employed,17359,1,1
3b1053b3-8ca1-465e-9c2d-e4b60702a894,Eric Brock,46,26405,573,Unemployed,2244,0,0
95a3cbd9-8be2-47a2-abec-f21516f3a332,Anthony Bryant,55,85712,825,Student,1008,0,1
c0fcc5c9-acbe-4250-a6ea-9ccc0892d76c,Stephanie Rogers,44,98111,546,Student,16906,0,0
f11fd1ae-0207-4952-8155-4bc6201ebe9d,Kimberly Goodwin,24,81639,536,Self-employed,27727,1,1
fd5e53a4-e124-4be4-88a7-f7fea71902dd,John Moore,51,78775,836,Unemployed,38322,0,1
0b3ed5ca-a767-4340-be1d-845df13c98ee,Melanie Smith,20,24965,422,Unemployed,36705,1,1
8227f0fb-3c52-4e35-8c24-932453efd090,Antonio Martin,20,95864,528,Self-employed,13412,0,0
56e43a8a-304e-435a-a33e-20f90e6c8575,Janet Payne,62,118404,771,Student,8364,1,1
cfee2fbc-3eca-41ba-b14a-e5fe10f7bb0c,Samantha Anthony,23,118761,578,Self-employed,36888,0,0
70175d4c-1c93-40f1-9eba-c4528d1042f9,Dawn Miller,34,114353,559,Self-employed,46158,1,0
9a6e82e3-9527-420c-bc1a-653cbf4fb9f0,Lauren Smith,42,40996,538,Unemployed,39886,1,1
0d65f340-9e4a-4b2b-9f29-1625c9f23919,Carolyn Gordon,60,55476,779,Unemployed,35677,1,1
ea38558b-5198-4c78-9adf-c7140029f147,Timothy Strong,28,45378,366,Self-employed,47103,1,1
4e01b346-4994-4b43-95a6-08a09423a295,Michael Henry,62,91062,681,Self-employed,6416,0,0
f48bd097-7a6b-4ffc-8eb7-22d222d253d2,Nathan Wells,35,41927,831,Self-employed,10235,1,1
4fe671f9-3df1-4958-b225-bdbc15041f18,Sarah Porter,55,77280,332,Employed,44537,0,0
110addc2-ae37-4112-8137-2fcefda42cfa,Nathan King,46,45134,691,Self-employed,2548,1,0
7fc01fcf-d49b-438e-8f08-24ebbadcb7c1,Stacie Nelson,53,83141,518,Unemployed,32101,1,0
bfcb917f-d27b-4c46-9e41-6c8ca79d74c3,Andrew Lopez,60,33624,728,Unemployed,12943,0,0
8559435c-8346-43e7-89d5-1ccc2a035605,Heather Stone,51,98138,323,Employed,45216,0,1
03b6bfd5-7f37-45d9-b4da-8cbad7f61c9e,Monica Garrison,47,105810,435,Unemployed,49395,0,1
745cd611-6b83-47d6-8da3-ec6d6c32df9a,Matthew Clay,53,20650,671,Unemployed,38530,1,1
bb5aa153-40e8-43dc-8399-f6c79a517da9,Debra Martinez,34,46380,773,Employed,4094,0,1
cca01d9a-8e16-41de-80db-129a6e790cd2,Tina Carey,31,111342,590,Employed,3917,1,0
ceb07ee6-0648-4c15-991c-cf65275e2e0b,Cindy Howard,33,96867,302,Unemployed,43920,1,1
ccfc43ec-6757-4963-ac8e-74a9cac2b9b7,Brittany Page,57,35354,356,Student,31249,1,0
6db1dce8-7f11-4ae1-aea7-77333bac53d0,Seth James,23,104682,625,Self-employed,33457,0,1
c3ab5206-7228-42a6-92bf-2417bf9b1955,Kristen Joyce,59,34110,406,Self-employed,19297,1,1
b1fbd52a-fff0-4408-80fa-35a5b12a9c59,Thomas Gomez,30,34951,343,Employed,13421,1,1
330e96dc-40f0-4738-8980-770eac607cf7,Daniel Hogan,54,117727,557,Unemployed,40253,0,0
125f8e59-1a72-4bee-9097-117dc730d4d3,Andrea Miller,49,113896,363,Self-employed,36158,0,1
bcffca63-6e3f-4f20-913a-95babd6db0c1,Christina Rodriguez,63,22057,817,Unemployed,47269,0,1
2230e843-60e6-48d0-a48f-72a2719415fe,Randy Pearson,56,54228,623,Unemployed,4028,0,1
088d6f66-fd6b-4491-9ff3-f6b3719d8d6f,Johnny Watson,60,105963,548,Employed,38583,1,1
cecbb2c1-8cbe-414a-a557-392680255d32,Jennifer Watts,46,62164,450,Unemployed,24684,0,0
b7511ab1-336b-4e67-b772-41d6ada82104,Michael Jensen,39,115279,629,Unemployed,43814,0,0
f12a14c3-66e2-4768-9c74-956e2ed46175,Lisa Harris,64,44146,780,Student,26841,1,1
9ddb0f39-c3d3-43a0-92a0-9569c72985d6,Adrian Shelton,29,61058,465,Student,21369,1,0
5c287884-53f6-4d5c-bc02-34752f92a246,Robert Schultz,41,69868,312,Unemployed,4722,0,0
433ac636-8704-46fd-b392-24f398e04517,Jeffery Garcia,33,109769,824,Student,25514,0,0
fb59481d-a6fd-4faa-977a-d1a61472181e,Rodney Barnes,43,100469,329,Employed,40228,1,0
6fe9e797-6825-4f09-94a2-6a2b13197204,Sarah Barker,61,53000,389,Employed,18700,0,1
74d25350-b8bc-4705-b72b-a49ebc1f80de,Randy Martinez,55,58009,495,Self-employed,29437,1,0
290b5347-4fa5-404e-8aaa-9579cde2338b,Shaun Bass,40,53673,681,Unemployed,27273,0,0
494d3105-709d-4240-907d-2d6468c4e672,Brian Flores,64,32807,659,Student,18919,1,1
7e6b50a9-0e5e-426c-b433-e5139c482a63,James Harris,49,70548,668,Unemployed,15523,1,0
ba401c7d-5d54-4171-b928-f9efa2815b62,Matthew Lewis,53,95249,774,Unemployed,42383,0,0
de0d40ab-2fad-4a52-85ce-9f358af6d1f3,Joseph Walters,35,59720,714,Employed,6380,0,0
084e094b-d834-4eb0-afbb-f6dd7dd31df1,Sherry Bates,25,31273,755,Student,19717,0,0
19fcf264-1a06-48f7-851b-6c9a148957fb,Elijah Johnson,56,90972,332,Unemployed,28468,1,1
690d008a-cd84-4d91-b4ec-6a5bb0101988,Jonathan Smith,49,110036,463,Unemployed,31406,0,0
a547f672-c75b-4d95-953d-314b098c735b,Thomas Ramos,53,39801,819,Unemployed,7130,1,0
72fe7966-618f-47be-b44c-2dce4a586ef9,Aaron Goodman,37,76373,750,Self-employed,35012,0,1
ca6f9c52-d3b3-46d0-b597-803e9d605416,Oscar Lewis,18,47691,606,Unemployed,26730,0,1
ce15db0d-f113-4aea-a68d-ad936994514d,Amy Bean,32,32437,359,Unemployed,16538,0,0
01a0aa4c-98cb-4fd5-9f42-68bb89f79105,Benjamin Mcpherson,60,78006,781,Student,6013,1,0
88f3e9d9-b122-425b-9736-4b7c89d3b5c2,Amanda Rivera,62,102591,815,Student,27304,0,1
4d9acf6c-f2d6-4dcb-a6b8-f8d88a6e7ea9,Keith Kirk,46,71903,731,Student,20400,0,0
552f4fed-d054-4e26-bc71-bcc8480c5f8b,Ashley Bowers,66,102002,386,Unemployed,42126,0,0
db95622d-22aa-472e-a6f0-cd1d787e04ba,Jennifer Schmidt,54,58192,400,Self-employed,33331,0,0
2aeea064-19d8-4f2c-abc4-004250893b67,Laura Mosley,52,44002,437,Unemployed,19640,0,0
0b0ec8a3-05fb-4378-a250-e71debe85b25,James Cervantes,57,34834,691,Unemployed,43497,1,0
9c7cfe56-32c5-4136-ab6a-cf05faea9eed,Eric Olson,35,104577,831,Self-employed,43925,1,0
e1ab01eb-99a6-4b47-ad60-d5a1175e2975,Susan Williams,58,47572,753,Employed,40105,1,1
abd3f146-90a3-4c1e-9208-c462d0efdc56,Emily Green,18,24182,450,Unemployed,44426,1,0
8585ef86-6a24-49f7-ab36-3b73251bb748,Mario Wolfe,63,100204,567,Unemployed,8361,1,1
69f728ab-d2d4-43eb-8d51-97570eabf272,Brittany Bullock,23,103204,374,Unemployed,11244,0,1
d754b78d-0a59-480a-b328-ce2b1033604d,Courtney Jones,59,75362,386,Student,49568,1,0
a25cf3d6-1a23-4493-93c8-7bb89c490511,Danielle Miller,27,50958,613,Student,49696,1,1
a32d6462-89a1-4a9c-aca4-bc7173580f5c,Alexis Ramos,23,37391,774,Unemployed,136,0,0
95ffedca-760e-4280-a053-5ef445f76774,Richard Kirby,25,58541,434,Unemployed,41866,1,0
fbba6a05-36fd-4fe4-b315-0b6d38fe73b5,Caitlin Lewis,34,118652,342,Unemployed,45315,0,1
87242953-c880-4f38-bd0a-57ba8087ba90,Jaime Shannon,38,88989,479,Self-employed,5419,0,0
dbd0b04a-b1c8-4e56-a679-8e20da9a4a69,Cindy Soto,58,76930,549,Unemployed,30087,1,1
ec713857-a4f7-486f-b523-0857fec27a3e,Thomas Nash,34,40468,450,Self-employed,17607,1,0
9d1ead62-5cd1-4755-8590-2b18ff81db20,Thomas Jackson,61,91955,551,Unemployed,23982,0,0
cdf57797-5875-4713-b274-05138dc497a3,William Cain,22,118483,418,Employed,28321,0,1
26716046-5ebd-430b-841a-2ca2d5298344,Erica White,29,87873,470,Employed,37307,1,1
49ab93b5-e31c-494e-9e51-988d97668509,Mary Leach,42,47670,635,Self-employed,6677,0,1
528261da-df50-4356-90d2-2ac3626bf298,Eric House,56,80148,519,Student,49267,0,0
a4f87fa0-6f03-4cad-8941-967ee9b4e384,Michael Harris,27,56571,660,Employed,12217,0,1
2e581ecb-edf1-4b92-a1d0-649c3ae54889,Susan Baker,30,51032,543,Self-employed,19404,1,0
4c6225b2-6335-4357-9e31-7b0282512ebc,Alexandra Jones,51,44436,707,Employed,40460,0,1
4142232f-aada-4044-8be7-16ed74855279,Kelly Klein,47,41845,323,Self-employed,41304,0,1
71fadb99-071c-4799-9091-6054d2c519f4,Melissa Dean,56,78267,482,Student,26916,1,1
38c85496-bd20-42e5-806b-6db7e5139ea7,Krista Meyer,68,118396,485,Unemployed,28772,0,0
ad32a656-f4c7-412a-b11f-40accae616ae,Zachary Hart,24,27822,462,Self-employed,10207,0,0
c570afc2-f8c4-461b-91bd-ce04fa5b7dc1,Mr. Christopher Larson,30,68654,453,Student,25959,0,0
3301394d-cfae-4f76-80ae-7c653080918f,Kevin Doyle,40,66412,408,Employed,39791,1,1
2e7516ba-2dbc-4157-b2d8-3f82dc13fe56,Molly Howard,21,26741,793,Employed,45717,1,0
4bb0d20a-a9e8-4ba5-94a8-046223bb264e,Tyler Young,27,89884,843,Employed,14023,0,1
e40a7cb8-be59-4e3f-90b9-cb87be677104,Scott Johnson,20,113472,305,Self-employed,16743,0,1
44fef692-3d13-4106-93a7-1b5be38e1d9d,Matthew Martinez,30,49714,725,Unemployed,26343,0,0
946bf632-40e9-4da8-b387-b15c4e1957be,Erin Cruz,54,73556,491,Employed,15302,1,1
7e75687f-0e87-4a0d-94ee-47b7fad9c1bd,Amanda Jackson,54,93008,674,Self-employed,23424,0,0
96e52fa3-fd11-492d-bea0-fd9b65eb5ff1,Daniel Choi,40,43527,588,Employed,3297,1,0
6c39b73c-51a1-413d-a65d-656122ad4c70,Lauren Collins,26,24374,374,Unemployed,6998,1,1
149240cf-4e0c-437f-9cbb-de974ec0b293,Olivia Hubbard,26,111466,467,Self-employed,39372,0,1
c8de38d6-7f08-4977-a746-239d92552c64,James Johnson,32,83997,781,Student,41035,0,0
c1cf8c74-3b16-42ad-bcf0-e532b611f506,Carl Clark,57,71587,412,Employed,2947,0,0
4a8cb6f8-96d8-4476-87f2-d9041891c982,Carl Duncan,24,25720,709,Student,40389,0,1
4231231f-8683-433a-a4a4-e9f6487ba340,Scott Lee,58,49375,721,Employed,12514,0,0
26c28ff5-f104-475b-ac53-90420c8957b9,Debra Wright,69,45856,612,Student,31129,1,0
af91957b-8b4d-4aa1-9e14-07493ac4d5fd,Maurice Martin,39,88009,593,Student,16141,1,1
3b9c7207-dde0-4e74-99f0-4e2b4c2467b0,Chelsea Carson,63,81859,845,Unemployed,37756,0,1
810304ff-8f2b-4739-b12c-bbb38367c4a1,Cody Kelley,66,38138,844,Self-employed,8923,0,1
b650cfb0-fbc4-4902-b844-97ef4fcf6a06,Caleb Flowers,24,97338,509,Employed,16753,1,1
038c328d-5173-407b-9602-9fcc133138a6,Charles Santana,36,37990,717,Unemployed,48553,0,0
9a4678b9-8162-4d07-b699-6167bac3dbe9,Bonnie Weeks,53,32565,817,Self-employed,36896,1,1
e72e6f4f-25ec-4d03-b631-d53fee41f2ff,Tony Smith,18,106746,476,Self-employed,21696,0,1
c87f5354-8f10-446f-96c0-9e6d9701c2ed,Katie Simpson,44,60092,538,Unemployed,43587,0,0
d96d6f05-7a10-424a-85e0-7ca5a19105f3,Carmen Marshall,61,63846,784,Unemployed,25852,0,1
435641fa-91db-448a-80bf-1147d7d5d6af,David Gaines,35,64020,369,Employed,17466,1,1
1774f881-9fe2-4cc6-9930-2822cc4dea6d,Megan Henderson,63,27187,636,Student,25557,1,1
56891ef9-0368-49fe-b00e-243e5e338de5,Shannon Page,33,45418,453,Employed,41749,1,0
409cf53b-6ad2-4a55-ac3f-db1ef6547cd7,Philip Jackson,54,43677,352,Self-employed,16242,1,0
92ad6a8a-4e9f-4ede-b71c-425fbf392d0e,Terry Martin,22,96781,599,Employed,32545,0,1
e8d4138b-4747-4234-ba56-454dd47c6955,Jamie Cooper,26,63806,768,Unemployed,41642,0,0
43b4d64c-03d7-4fa0-b77b-1c990b3b3514,Peter Leblanc,39,112821,507,Employed,40481,0,0
cb996d4c-bb50-4561-b52e-92a9ef942d9a,Daniel Ward,68,64010,384,Self-employed,45448,0,1
b8e108e5-05a5-4ce4-b6d9-8d4ec5d8af54,Andrew Vincent,19,118956,425,Unemployed,23940,1,0
b26cf9e3-488e-4ce5-aa36-f3fb32591e64,Emily Miller,31,93227,722,Employed,44140,0,0
b0164743-e7d0-4f27-9cb7-873d80c3dc95,Kimberly Avila,38,23649,634,Student,12459,0,1
be296d69-6461-4ac0-b658-3aa21d9c7674,Andrea Cooper DDS,24,114839,613,Student,37757,1,0
fb5ff2c4-871c-48bf-99e4-a7dbf344132f,Anthony Espinoza,52,111439,653,Student,39435,0,0
537cabf6-a78f-4813-9bdf-d4d4d08dc890,Jonathan Wilson,19,42255,742,Employed,34955,0,1
6418ea87-167b-4509-b68c-53ea2b0028d5,Michael Jones,60,111939,530,Student,10889,1,1
0d8433c6-e983-483b-b413-c1edf96ff83c,Jeffrey Rivas,22,71847,631,Employed,45337,0,1
e35b5124-4983-417c-b3e2-c1845d45eaf4,Desiree Allen,42,92157,654,Student,39855,1,0
c4b7f374-63b1-43d3-b133-c95efb34e39d,Shelley Austin,59,57668,598,Self-employed,26156,0,1
9d4f1c5b-4cb5-44c3-b1ba-7324c71f6ac2,Jennifer Brooks DVM,61,50933,421,Self-employed,35131,0,0
09dbd96a-bb86-4cdd-b3ad-83a911567e20,Debra Castro,47,23903,341,Employed,38029,1,0
e16bee05-0e3b-4d3a-b120-ff7766b136bd,Tina Stevens,69,56840,693,Student,22887,0,1
05c28a4a-4e5b-4f48-b01f-e319be1585a9,Mr. Garrett Ruiz MD,63,39287,380,Unemployed,15841,1,0
addf2300-9431-4d77-a861-aaadb6b4fd13,Marc Shaffer,38,20896,673,Unemployed,33868,0,0
893969b0-d7c3-435b-b204-486e2fb42b97,Bradley Rodriguez,34,101462,742,Unemployed,25693,1,0
5fe1ea36-c146-4275-9302-ef31c69c17bf,Kevin Sullivan,43,39861,304,Employed,19662,0,1
32f06c69-ce2c-4012-8fac-efd58b6ab1fb,Kim Peterson,59,58128,680,Self-employed,46372,0,0
399754df-5043-4f20-b61d-e755e5c8afd0,Wesley Fuller,24,60266,691,Unemployed,43281,1,1
e9200996-f307-474c-a68f-078354b5e592,Lisa West,24,26723,682,Employed,12197,1,1
615d0ce8-b39d-4b56-9bad-bfae5d31a101,Stacy Walker,49,91242,313,Employed,8264,1,0
8d3bda12-1f8a-4adc-ab1f-700bc5eadd58,Charles Mason,48,51381,778,Employed,13481,0,1
3f1d08fd-2acd-488c-9d41-03771b3c16c8,Michael Meza,35,104780,388,Self-employed,46827,0,0
08fed852-95c8-4d6a-9a50-f51e88e790c4,Dawn Vaughn,23,59792,430,Unemployed,27063,0,1
cb65731c-08e3-4836-82db-63d154faf4ec,Johnny Brandt,36,106677,396,Self-employed,36995,1,1
f456aaf2-46f3-4ab7-a43f-e86d5b12e68b,Marie Johnson,47,56377,393,Self-employed,34923,1,1
02c08b2e-014c-452d-be60-1db4f84a94a7,Ashley Rowland,25,89084,740,Self-employed,8342,0,1
7989dc7d-053b-426c-a78a-917f93b39521,Jessica Lindsey,31,52956,308,Unemployed,34694,0,1
