customer_id,name,age,income,credit_score,employment_status,existing_debt,has_defaulted,is_approved
f3b17bc3-6e65-493d-9699-44185967e178,James Medina,33,72631,377,Unemployed,18804,0,0
3e4d8816-cbe2-448a-9efa-fa30edce92f2,Brandon Daniels,23,80306,528,Unemployed,46474,1,0
050fc922-3e3c-4442-a180-f82526b51255,Nathan Davis,47,20055,464,Student,48463,1,0
7c1e9269-3366-4e9a-9315-360f51748c58,Mr. Robert Olsen,58,56302,656,Self-employed,19094,0,1
5a204c37-91f5-4fb5-a14c-0e796274cb37,Joyce Padilla,54,54928,304,Employed,9229,1,0
8d221b0a-3ff5-41af-a3e3-aa29aceaa13f,Joshua Armstrong,49,54691,637,Unemployed,12822,1,1
1911043d-cf49-4579-b373-2cbd87e276ba,Lori Rose,51,56660,399,Student,36409,1,0
08f6b462-d72e-425c-9607-c37415f10f2c,Jennifer Cook,23,85125,368,Employed,4925,0,1
6bf4bd9a-541d-42e6-b807-40ae8b68e97d,James Riley,24,81455,334,Self-employed,29601,0,1
384e348c-b987-468f-8215-3d7036ae7f93,Bethany Moore,64,31750,306,Self-employed,27691,0,0
f62bbf61-98a0-4b70-804c-099cdf506bea,David Davis,28,101410,488,Student,36900,1,0
5f37cb0a-554a-4731-92d4-f767657d0b8f,William Craig,37,29289,750,Unemployed,28364,1,0
1e69e76b-9aa9-4759-bd26-f66a7f5e4891,Vicki Stevens,43,96019,664,Student,46715,0,1
72881ab3-f9eb-4112-9bcc-e068fa33744e,Paula Patton,41,94879,427,Employed,6909,0,1
af963a7f-b44b-40ca-b07d-467537e592ad,Jamie Myers,55,59608,769,Employed,10480,0,0
b770f7d0-45cd-4223-bff7-3aed1304cae2,Joy Cox,49,88666,352,Employed,3505,0,0
38ca0f3b-cb32-4a44-816d-189533b122df,Jonathan Riley,31,36674,308,Self-employed,29300,1,1
3b7099f5-7ebb-431e-a13d-4b4de9bb423a,Gary Bell,51,92773,785,Self-employed,37695,1,1
41dab411-756d-4d81-86ca-300e0dff3013,Nancy Perez,51,83943,706,Self-employed,28686,1,1
def0c9c7-97f4-43fc-b79a-ccd48d29a2f9,Sharon Stewart,41,113367,374,Employed,10956,1,0
d20292e3-be03-423e-9cf4-46f2373ee4e5,Raven Gilbert,61,85144,791,Unemployed,4644,1,1
4d15b907-42ce-4110-948c-14f5f957e00a,Troy Cruz,45,70375,782,Employed,9990,1,1
d8b06301-7f01-423e-8ed7-57ea3bba9836,Margaret Wilson,49,67458,356,Self-employed,49188,0,1
6c602415-736d-483f-acfc-08f87f7d0cdc,Kenneth Griffin,18,43696,417,Unemployed,33535,0,1
e79fee90-3254-440d-bfa6-a21ac307281f,Steven Welch,28,47816,797,Employed,23247,0,0
837543a4-1863-4f52-80fd-85a6ae46ee7f,Katherine Montgomery,53,37802,489,Unemployed,28554,1,1
7fc37542-a455-4989-9902-c169ebdf0729,Theodore Duke MD,57,27514,709,Employed,39936,0,1
2c98c675-82b0-437e-8785-495136b97dd7,Leslie Smith,23,20924,602,Self-employed,13933,0,1
9c530119-8144-46c1-a740-7bf6a343350f,Kristen Fritz,60,62484,311,Self-employed,33716,1,1
d7d2c61d-a468-40ac-b2c4-9025c9c25d35,James Jackson,52,43442,640,Student,44106,1,0
81daf2fa-5e84-4c85-855e-b57800a72f96,Mrs. Allison Wood MD,66,48015,788,Employed,28465,1,0
8c3ade22-908c-4147-88d6-495a9e5fad9b,Latoya Fisher,51,73429,483,Student,11447,0,0
3c9de3ae-5b5e-49df-87e9-c9b443a8d1de,Wesley Diaz,44,41405,775,Unemployed,16664,0,0
183e2ea0-37bd-4d49-8485-968c2d60970e,Kristin Good,64,28044,369,Employed,30139,0,1
c823edb5-3ff1-4899-9ad0-65204322ff53,Jordan Reed,27,25978,424,Self-employed,44760,0,0
76869656-c08b-40fa-9f6b-a761fa988ab2,Marcus Stone,39,68443,320,Employed,12557,0,0
152a9730-c604-4046-be96-0684cb40f47f,Daniel Cline,58,71355,384,Unemployed,26842,1,0
3fffff3d-085c-461a-a1e7-2bc9683cd594,Stephanie Holden,60,34056,808,Unemployed,42002,0,1
d6c9e6e4-900c-41b9-b5be-fd5161d81547,Robert Strickland,28,57398,483,Self-employed,10322,1,0
e77f0ea2-a32e-4056-bcff-66611341858b,Christine Jenkins,30,48832,547,Student,18395,1,1
1c5cbe9c-7a84-48ea-8c94-6ad19e77f760,Taylor Harding,46,28214,538,Student,31760,0,1
0ada99cc-6132-45b3-a8a7-c9dd6423ee7c,Kimberly Valdez,28,114223,817,Employed,32533,1,0
350362b7-2c71-4eae-97a2-b17de5673fd4,Victoria Lynn,35,64314,698,Student,26567,1,0
b7bfc017-3dad-4e6a-aecf-cfcbe3952505,Gregory Lee,68,73854,756,Employed,13115,0,1
6fe15b23-3a4d-47d3-bee5-00fd47a126af,Penny Garcia,57,69741,597,Unemployed,34930,1,0
e2b2c475-655d-4ce1-8156-822843f8edc5,William Duarte,20,72940,630,Student,127,1,1
ee50142d-f0ef-4202-83c7-99999b9bad3b,Jennifer Jordan,55,88842,635,Self-employed,40843,0,1
b83252d8-5d16-4738-9202-784cc7a71a8a,Robert Moore,60,92039,335,Student,43316,0,0
b9886378-62d0-422e-b0cf-1cecac52323b,Susan Mclaughlin,35,69033,465,Employed,47011,1,0
a1b633df-6e8e-408c-9784-6267a2a1c7ed,Jennifer Casey,36,114050,665,Employed,49445,1,1
da0669dc-1dc5-449b-ba36-c6bd9e116a9f,Shawn Garcia,54,29460,313,Unemployed,47432,0,1
6041d4eb-414e-41f2-9198-91a9426d4eba,William Zavala,24,76750,458,Unemployed,17943,1,0
27b72a87-d131-4e73-8b6d-f2fec65a241e,Jacob Carpenter,57,72387,680,Employed,43558,0,0
3e7aee63-39cf-4b85-8747-12148a0c5482,Scott Mills,34,94979,571,Self-employed,5493,0,1
916cb373-0792-4a6b-bfd3-eeead5f67969,April Benson,62,51739,498,Self-employed,42748,1,1
975fc624-b6a2-47e2-843c-6c255e8f003c,Christopher Chapman,69,40606,502,Self-employed,47594,1,0
9998a727-1818-464b-bf04-8013b1f847f3,Mr. Daniel Murphy II,50,40412,754,Self-employed,36203,1,0
ff8dd82d-5ec4-4ccf-b79f-e85102f690ce,Nancy Pollard,55,112311,841,Student,12051,1,1
f19d21af-e583-4280-b527-abb54b01e16a,Matthew Miller,61,77869,594,Unemployed,30682,1,0
b29b2d17-7c4c-44cc-b9cd-49f8ee399c3b,Angela Perez,25,34268,309,Employed,26742,1,1
741592d0-5fe0-4a24-b255-8fcc5c0574a2,Carol Reyes,36,71366,465,Employed,15180,0,1
6dd4a1c8-39f7-46fd-a834-0070f01eacc7,Rebecca Reed,37,23824,391,Unemployed,20735,0,1
4415c5b1-2580-436a-a262-e71a9d8c3371,Holly Ware,68,54364,792,Student,14015,1,1
1a887508-ee51-4940-9735-6abd7d9cc474,Scott Green,65,67808,683,Student,39294,1,1
5e72f293-6e8d-4161-9522-1e9aa1a5e6e9,Cristina Schroeder,58,69162,763,Employed,29472,1,1
ea1f2026-bbfb-4f73-b6ad-cd2b4e24e537,Christina Turner,51,70051,825,Employed,9101,1,1
e12f5d65-d137-4b12-bb7f-caded2b23f38,Gregory Robinson,37,76709,341,Student,30586,1,1
72ffacac-d3c5-435a-a411-89a5376492c1,Ashley Allen,47,103996,766,Student,3346,1,1
135e4062-67a0-4fca-a63a-d36f3ba29f00,Jeanette Marsh,61,60508,330,Unemployed,48194,0,0
8f783ced-d382-4c90-90dc-023985e8e5ac,Anne Berry,37,84446,412,Self-employed,23606,1,1
54e85acc-262b-4235-a109-b4f2a763305a,Carl Smith,33,79125,649,Self-employed,22912,0,0
3e73a611-740a-47e1-bd4a-b12e5d8f83c4,Clifford Henry,30,43553,791,Student,41095,1,1
2a44c074-0c71-48e6-a5d0-a7aeda4ac2b3,Bobby Cunningham,34,49403,646,Employed,49553,1,0
dac31c53-12f4-4297-bd2c-b0bf02750128,Michael May,28,77845,643,Unemployed,37439,1,0
e330774f-2e13-4558-9dcd-ef57886ebb12,Amanda Tate,35,59347,426,Employed,23819,0,1
70670682-c669-457f-8ec5-906de2d07ca0,David Fisher,37,56227,572,Employed,46981,0,0
2a85dd8f-a66b-4b01-ac6b-60c18e0327a5,Harold Cox,62,79498,323,Employed,41368,1,0
933bc852-687e-4d96-ad44-f0f3d97f340b,Pamela Davis,36,84354,732,Employed,48010,1,1
d5fba968-9c57-4b19-9347-2048d84e803d,Allen Lawrence,21,115626,519,Unemployed,21344,1,0
87ae7a99-c2d6-4dec-80b6-2d53088331b1,William Webster,35,20279,342,Self-employed,29485,1,1
0b61ef38-7eb2-431d-b07f-4a9c0f64c6ac,Natalie Lawrence,50,54663,711,Employed,35787,1,1
4a87f9a7-ab4f-4410-b851-58349487d186,Joseph West,41,81122,427,Student,46127,0,1
4284c290-b936-4c77-8edd-e647b12cebeb,Jessica Jacobs,66,83753,442,Unemployed,38891,1,1
8d0e4763-e64c-472d-b5a8-87f64ccfcc09,Dean Jordan,52,39462,396,Self-employed,33550,1,0
1d677165-3b52-41b7-bbdf-cf883ab3c803,Ashley Allen,55,32025,813,Student,19511,1,1
b802026b-be25-48de-aeea-77b876471b4e,Christopher Herrera,46,69088,699,Self-employed,41657,0,0
9013813c-9f1e-42bb-b869-378a8c752134,Tina Smith,63,81620,843,Unemployed,19307,0,0
85134131-ab5f-4e4a-9836-4f8e0e080edf,Sean Downs,42,110511,720,Unemployed,25656,1,0
9f830e5f-f6c2-4655-b144-b9d9daf6effb,Gary Robertson,62,86545,401,Student,33416,1,0
badd53d0-b87e-48d6-a774-c0f6922aeef5,Nathan Kane,69,56492,423,Employed,24954,1,1
1227918b-d655-48ef-b4f3-1f47655834fa,Heather Cain,38,87758,847,Student,19109,0,1
f846d739-4d5e-472d-b3c6-d6da47d7bbca,Sean Oliver,25,31593,695,Student,8891,1,0
ddbf3313-bd39-4ecf-a6ed-fad6257b5b3d,Amy Flores,64,63153,391,Self-employed,43941,1,1
2de2ce3a-ed34-40ec-b0a8-10e7be16c034,Jeffrey Edwards,33,20373,633,Student,2987,1,0
b9502c21-6d9d-497a-b83a-df30c6bab1b7,Danielle Sandoval,66,40561,604,Unemployed,14805,1,1
dbfe580b-bdb7-47e3-bf6c-9199942d4e42,Nicole Haley,69,108516,554,Employed,40003,1,0
b8610483-7603-4670-a45d-6f698dfc9fac,Heather Morgan,60,65957,413,Employed,42289,0,1
04ea0a30-6462-441e-b0ee-a401b1ec3827,Brandon Rosario,59,105225,602,Self-employed,13006,0,0
8f97dd2b-c24d-43e5-9253-e82853b24e85,Robert Graham,39,60640,820,Unemployed,43853,1,0
19488e42-550b-4698-bc02-fd1a83689322,Patricia Cochran,28,83021,847,Employed,34029,0,1
021420dd-9d3a-40a1-b6c4-5f069c6e0be3,Courtney Mosley,46,69091,681,Unemployed,12383,1,0
377d8569-c1af-4ecd-bc48-d3ea094b2bdc,Michael Marquez,38,107605,685,Student,48549,1,1
cc579a6d-736f-4541-b7ff-6bd5a4cd5698,Emily Torres,18,42017,304,Self-employed,48707,1,1
e811b91b-a4f0-4c46-a9ee-1906f86c234a,Nathan Esparza,28,90425,648,Student,31322,0,0
4b54d778-3095-493f-8246-cc0f4f2f5131,Beverly Brooks,47,91478,374,Student,10557,1,0
ceeda75a-aff1-4824-9f4a-ecac0a6399ec,Alexander Wyatt MD,41,78581,391,Employed,25503,1,1
9c8d5cc8-b37c-4c7a-a511-505d1639925a,Rebecca Jones,42,62703,575,Student,38729,0,1
39892d0f-55a3-4654-a65d-a0731c2abf68,Joseph Garcia,33,54290,649,Student,15727,0,1
8aca28d1-e0cd-4e69-a3c3-fe4768fa7fa8,Donald Gonzalez,43,106766,758,Student,4856,0,0
1ae5f29c-93eb-43b2-9fba-41c8a259df5a,Stephanie Kim,60,43413,305,Student,13897,1,1
7f4509d4-436b-4e2a-b62b-8242f6f71bc2,Tracy Smith,46,84228,598,Unemployed,11581,1,1
b4aa791d-0703-4fa3-847e-633a6c66e9f0,John Frey,64,92732,479,Unemployed,29758,1,1
60b08455-bdff-45a8-b898-dafbfb52e348,Lisa Brown,56,31519,394,Unemployed,28424,1,0
ece0c0e3-c359-4ed3-a497-37f2300bd70f,Mark Henson,64,116926,728,Self-employed,6350,0,0
3b86ea3b-67f8-421f-b7c9-104063634bf2,Jeffrey Simpson,18,114753,706,Student,32947,0,1
0d032836-6a12-40b9-98e5-db1238731555,Theodore Paul,56,59156,620,Unemployed,44403,0,1
7ad8ee10-12e0-41ee-8806-4c7b91ae8f95,Connie Harris,50,49617,445,Unemployed,34447,1,1
0892e305-6214-4ef8-b8fc-5ed1cb505479,Stephen Hardy,64,30105,380,Employed,14589,0,0
72441c0c-d02e-41b8-81a5-9220e35b8d61,Natasha Robinson,67,64593,595,Employed,30000,0,1
22ab6d9b-446b-4b16-940b-0b2b72dd69a3,Laura Peck DDS,26,83660,390,Unemployed,29865,0,0
8f50f237-d8bb-4381-8d64-57dca9e9f782,Kristen Jennings,60,23268,712,Student,13121,1,0
574ce74b-efb4-4810-94ca-abc4e8093a71,Jason Salazar,53,51918,741,Self-employed,9419,0,1
a836322b-fea4-46ea-a6a4-ef64378dac6f,Steven West,63,26197,719,Unemployed,35272,1,0
4eabbe1f-39b1-4774-af40-f635a083abe8,Laura Johnson,24,32318,774,Self-employed,44211,0,0
de5dfd0e-0ce2-4e9a-9458-dc566ac32f7a,Mr. Joseph Stevens,28,34151,498,Unemployed,458,0,1
3ecfaeb4-2da7-4154-8231-5c69ea8c09d6,Gloria Anderson,22,91833,578,Self-employed,38887,0,1
d1c452fa-aa6f-4898-b757-1c3c0b97984a,Teresa Atkinson,21,107942,753,Student,28935,1,0
f0a7b722-3713-4725-992d-bde75d7635c0,Keith Davis,46,58171,795,Student,5117,0,0
26040359-33c8-4616-a538-476413089c81,Lauren Fleming,46,25412,563,Employed,46006,0,1
41ab232d-a500-4a1f-9bed-29b2c01e1c7a,Francisco Mcdowell,64,57901,842,Employed,20168,0,1
a5ee204e-c96b-404d-b4ab-d7e4a1741582,Christopher Mcbride,33,83202,379,Student,32725,0,0
bc330803-7547-458e-b219-4504f666d61b,Adam Jenkins,63,110444,837,Unemployed,7727,0,0
3acfed5b-d088-416e-9ae7-d7437d1e8beb,Miss Miranda Briggs MD,23,96675,323,Student,15964,0,0
5db954a6-ecc8-424d-a150-592c0e0d3489,Kathleen Martin,58,55071,501,Employed,48151,0,0
ca0a91e4-c28f-4b3d-851f-e65ebf72e8c8,Andrea Griffith,21,31460,754,Employed,24948,0,1
b29b8cc4-fefa-4950-90a0-3cbe9645bd9c,Daniel Ellis,34,80903,478,Student,27967,1,0
6ba001aa-3914-40e0-b15f-3be209477540,Mary Reilly,64,76794,588,Unemployed,49760,1,0
64b20d5b-e545-4e26-9e55-bb1c3f64c2ea,Amanda Jenkins,36,37350,373,Unemployed,22024,0,0
bcac3732-f01e-470f-a1e8-561778a5072c,William Parks,69,29298,414,Student,44508,0,0
b11df5a8-7db7-4a9c-9529-68a737a3caa9,Christopher Castaneda,37,48666,306,Employed,40056,1,0
c5495b34-faf1-4dd9-918d-ad9d1673e398,Veronica Lambert,48,76549,656,Student,11565,1,1
29547ba9-cf8c-428c-aa68-89b6eb9edc1d,John Wong,41,86059,633,Unemployed,30658,0,0
5ef82b7d-9f65-41cc-8cbb-fce0c7972243,David Olson,35,75748,581,Employed,9962,1,0
63be0696-9719-407a-9f8c-50e1bdc13849,Mark Espinoza,51,113337,478,Employed,15967,0,0
cb4efaf9-7fb4-4b81-ac6f-fcd96ebc1e11,Douglas Stanton,31,23801,372,Unemployed,27895,0,0
8a8bf6f7-add1-43ee-a3cf-534c02900d4b,Leonard Bennett,48,93959,838,Self-employed,29352,0,0
80c74c27-ccf6-4cf3-9653-714a9eec22be,Justin Boyd,33,109408,425,Student,4387,0,0
f7350e5d-e719-4b87-b061-e730b1a39afb,Susan Davis,46,81736,392,Student,3803,1,0
be38982a-835a-478f-9e73-70e49ec8b3ef,Matthew Beard,65,43647,646,Unemployed,38643,0,1
79aadb76-7d19-48d9-a2e2-4992e5e6045a,Alexandra Hernandez,26,67894,648,Unemployed,21843,1,1
53439507-f4d4-468d-ae0d-36f35e66497a,Diane Brady,18,61592,648,Unemployed,43890,1,0
7b893058-ab4d-44d1-9fb8-b8f7cfd95686,Christopher Vega DDS,69,72782,510,Self-employed,19123,1,1
608b831c-ccc8-4ba7-9e71-8f4849403f7b,James Nicholson,20,47121,527,Employed,9859,1,0
bdbf94f9-acde-4bf3-a514-d6ec2c820288,Jason Martinez,32,84597,301,Self-employed,45714,0,1
97a45372-8bef-4245-bc7d-a869970a95fb,Loretta Thomas,54,117948,745,Self-employed,923,0,1
c27310b4-1bee-4ab2-950d-454df78f0c71,Zachary Evans,58,36889,454,Employed,47135,0,1
40032878-6946-4d5f-a928-a1c28cbcc123,Christopher Smith,28,89720,799,Self-employed,42200,1,0
a12ff039-04ac-46b8-8488-543d77eda542,Richard Sherman,52,56168,364,Unemployed,25506,1,0
a4dbee96-ed50-4f92-8935-3504403650de,Shelly Mendez,58,46241,523,Employed,24759,0,1
791e0243-e524-4a4f-bb04-26bab4921fa2,Melanie Cunningham,56,67091,633,Student,30268,1,1
b47edeee-3de1-49b1-a5bf-e4b81b97db44,Mary Thompson,24,102836,315,Self-employed,34622,1,0
19dd336b-7098-4063-af31-757f63ace414,Whitney Davila,39,80491,320,Self-employed,38815,0,1
07c7070d-75ee-41af-b382-01e4d8634516,Taylor Wilson,56,24318,660,Student,49167,0,0
68c58e40-480b-4706-ab0e-546d6b8fbdc0,Bob Perry,51,60711,576,Employed,37259,0,1
2b395a44-bf02-46de-86a5-59256d3ac174,John Keller,56,111186,368,Student,34618,1,1
4ba6c6ba-dd02-45ac-bfcd-e45e4871ea58,Jacob Mcdaniel,61,110670,448,Employed,41110,1,0
8b75b9ca-3838-439e-8b2a-6267bcff3c1e,Jeffrey Cook,34,37838,780,Employed,3023,1,0
848f7ca0-a092-44cb-a50e-be428e0db122,Christopher Chandler,40,118278,500,Employed,4177,0,0
cba17a95-971d-4881-ac2b-b95066075ff5,Alexandria Chandler,42,95368,556,Employed,44577,1,0
97d66452-e777-47a5-a5b0-5c0f5fb551f4,Michael Jones,24,89915,303,Unemployed,22931,1,0
388b12d9-7548-4f8d-9d6d-36fbbdfb8c1c,Jason Smith,19,78840,839,Self-employed,23610,1,0
68fdbaaf-6605-415d-8aa5-b9a9ab211cbb,Anthony Boyer,55,84383,846,Student,40669,0,1
487bc583-e2f6-430f-9511-933dcdb7aee8,Ashley Willis,58,38521,466,Self-employed,41957,0,0
41b9633c-5250-47e6-a83b-ed00e7c8b689,William Maxwell,52,88234,356,Unemployed,37681,1,0
d38b0d4c-b88e-44f1-86ee-2b2bfc2c023b,Michele Mcguire,34,113333,323,Student,35820,1,1
aa2fb6c3-e1cd-4e5a-98f4-58ce2494b775,Janet Wheeler,27,53156,389,Unemployed,4986,1,1
e63aebd0-77cd-467a-a7b5-28be369fafe0,Stacy Townsend,67,59106,603,Student,26917,1,0
d0d79e63-5727-44c2-acab-3bdd8ac8fe15,Paula Perez,58,31181,770,Employed,16243,1,1
fd6b7797-f48a-4925-a86b-5298176424c0,Donald Park,46,57504,622,Unemployed,13290,1,1
5cff2d18-1e82-4409-9433-bf3d21246bee,Clifford Alvarado DVM,68,44057,481,Self-employed,9535,1,0
47293f77-fe16-4102-832a-74d732c23e25,Robert Garcia II,41,61670,538,Employed,10724,0,0
46031cd3-3beb-499f-b431-048bcab59828,Joseph Buchanan,61,75050,472,Unemployed,35529,0,0
3f58c44c-e65f-4400-b5b0-021f0787a399,Justin Francis,34,36792,589,Student,19215,0,1
2038f1bc-7eee-4b59-b7ec-3fd896bbb41f,Jordan Benson,19,117716,551,Unemployed,33637,1,1
28f501d5-6717-4088-b685-380878437066,Perry Benitez,35,60612,349,Employed,12936,0,0
c33513e6-c6e2-4f9d-bc34-49fb02daf09f,Charles Hester,60,99018,726,Employed,31502,0,0
3df8f6a7-54cf-4e32-82c6-5a350fb36f72,Mr. Chad Warren,67,75359,452,Self-employed,35526,1,1
a58fef7b-e7d7-421f-b01c-e5a2c3947b15,Edward Greene,51,60462,433,Employed,16137,0,1
36c1c2b7-d7f0-41be-af62-8483d196b040,Sean Brewer,46,118918,628,Student,48680,1,0
7fddceb9-91a4-4f5f-b8a8-e7fc28ac4947,Douglas Ross,58,87287,642,Student,19920,1,0
4c1b8b18-65a0-4d77-9111-77c99e1d0235,Scott Johnson,56,40799,677,Student,3938,0,0
9e2b0059-f319-42d2-99f9-2cc5f3f9d233,Kimberly Turner,63,40961,729,Unemployed,19452,0,0
229889f3-31e2-49a7-bc81-18ed03714c9a,Jose Morgan,31,56221,555,Student,10935,1,1
06097320-6597-4ac6-b913-7ba7ea18e8eb,Stephanie Dean,33,51087,313,Unemployed,7767,1,0
8a718ff4-9f3c-4ada-a980-8603f677cc8b,Matthew Davidson,60,103405,364,Unemployed,20130,1,1
189ae110-fb8e-4004-9a81-19ef5a40a9d2,Thomas Bennett,43,55104,798,Student,37616,0,0
d2df7409-d271-4176-a822-81553f441bc6,Kelsey Thomas,28,22854,787,Self-employed,27996,0,1
e71b8873-b8ca-4569-9020-791bf8ccd67e,Leslie Palmer,30,59447,520,Student,3541,1,0
ca6fd7cd-68bd-44a1-abf8-adc8d33cc0e9,Alexandra Flowers,35,35152,420,Self-employed,47795,1,1
82df08a4-a2a9-4e95-8004-539d01f7dcc6,Nicole Warren,44,107566,322,Unemployed,6910,1,1
99b1e4c6-35a5-42f4-aa05-a39d9ef5be1d,Sara French,22,86056,705,Student,21519,0,0
094d4a5b-c016-474a-aa6f-01ac1a798522,Tammy Humphrey,52,54561,598,Self-employed,4499,0,0
dfeddf8f-918d-4baa-bca7-79a6d786caea,Amber Oliver,67,62120,368,Unemployed,42116,0,0
2dce0dfe-5d71-4020-927f-2b6695f17ec4,Ryan Collins,57,81725,689,Self-employed,46721,0,0
7eb30d13-e138-4c9a-ba80-78651c7494d3,Kristina Jones,52,95064,760,Unemployed,3954,1,1
98a8d944-5c1d-41fa-93ee-b7f54647e1e3,Kara Villarreal,38,20455,417,Student,5489,0,0
c7c53d0b-2926-45bb-81bb-1e84ffd0db8f,Kristin Johnson,28,60796,414,Self-employed,8773,0,1
094c0de7-bb3d-45a5-876c-c7ba5f8021b7,Benjamin Wyatt,24,75562,832,Student,320,1,1
abd9c9d4-4a92-452b-9792-5339732f7a80,Curtis Lee,42,81072,325,Unemployed,41775,0,1
84ee0b99-36bc-4e66-b3fa-eb100cec8604,Brooke Oliver,69,105709,682,Student,31746,0,1
8ea05d9e-f9b6-4326-ab6b-83508d97b48a,Michele Miller,24,25545,568,Employed,9308,1,0
11404144-5540-4bbb-b8fb-d66cdfae13c1,Marissa Dennis,56,71071,771,Self-employed,28843,0,1
963bb37b-5e10-4205-b254-c4f35ed96cd1,Jennifer Gilmore,25,75684,831,Employed,35058,1,0
01b2fcc9-6713-4692-b34b-83e3e7b5d877,Justin Cain,35,116086,500,Self-employed,29137,0,1
cd2fed02-20d3-4ea2-9fe7-d59af811602c,Kevin Estes,24,75687,660,Unemployed,37437,0,1
b1e0e7ef-cf3a-48f6-b611-196d3f3c06ca,Tamara Sanchez,25,94909,475,Unemployed,47446,0,1
009770ad-c38c-4b04-844c-9cb2fa1aab11,Brooke Johnson,21,117515,526,Student,13534,1,0
aa26d8ff-4d9b-4089-8b07-6501fcb2fa85,Ronnie Hudson,64,28276,424,Employed,9162,1,0
d4cb4f75-8245-479e-82bd-8426755db1ec,Erik Barnes,20,48017,730,Unemployed,3828,1,1
ff575fb6-5f74-453d-98e3-6e8698990dd3,Daniel Johnson,18,82819,848,Employed,25133,0,0
3af25710-6e15-4cb3-b327-b42c5c6100df,Joseph Rose,68,99362,328,Employed,10,1,0
d29fac29-f20b-4c51-a1d9-0da7ca6c571e,Jamie Smith,39,93144,576,Self-employed,25312,1,0
d2632c35-83e0-4fbc-8476-999e69da039b,Cynthia Wilson,55,63231,616,Unemployed,9978,1,0
50db632a-e9f6-4da3-852d-1287cb2aba77,Kelly Rodriguez,67,63210,764,Self-employed,25828,0,0
3cb61eb2-600a-4fd2-912a-43344b1635bd,Brenda Hart,39,53390,754,Employed,21350,0,0
95695a4b-47dc-4f9a-91dd-84404c9b46b2,Nicholas Lloyd,21,83010,656,Student,47815,0,0
44fd71ce-7c52-4181-ae22-20a64a2a9db1,Kenneth Bernard,64,101387,520,Unemployed,43045,1,0
4ca4770a-cb31-4bb1-a830-902b9b674547,Dean Black,26,50329,842,Employed,17202,0,0
573f9099-63cc-4451-b2fc-d857e4841485,Phillip Wright,44,41627,724,Self-employed,28695,1,0
acda5dc0-66f8-4392-8553-9c3a3790a967,Billy Arnold,18,23877,700,Student,27999,1,1
f5cef200-abcc-4be9-87f6-50e122ee32a7,Jacob Zavala,61,107755,522,Self-employed,24211,1,0
df9bf7ad-6a5e-4ab4-ad04-efe821919e1a,Roger Richardson,49,59657,794,Employed,41423,0,0
f93add6a-4f14-4d9a-9593-e38976379253,Anthony Stephens,52,72293,404,Student,48375,0,1
82997bdf-a320-49d8-95ed-303fd1cadd39,Derek Pham,50,61634,775,Unemployed,15832,0,0
ab89d673-2dc5-4aac-9abf-08a23b3b657c,Tara Lopez,37,27382,656,Self-employed,8762,1,1
8bb35eb1-3cfd-4382-90c0-a7921560cbac,John Grant,42,74965,585,Self-employed,38692,0,1
f558fc50-94da-44a8-82c2-3c488763e521,Melissa Johnston,32,54420,435,Employed,10416,0,1
8dbc5773-200e-47f4-b96b-177c0b8518a5,James Tucker,25,56482,436,Unemployed,3319,0,1
04160060-0afa-4ffc-a194-6a9daa5395eb,Amanda Martin,54,55632,764,Self-employed,20986,0,1
883b5928-6447-489b-aeb9-61af5d735061,Amanda Jackson,59,85506,753,Self-employed,15613,1,1
b31a0156-5e81-4d45-a022-8ed208e68d65,Rachel Brown,18,91265,512,Employed,3824,1,0
56f84cc3-322e-4996-a9ef-50144e2220a0,Vanessa Nelson,28,75562,636,Unemployed,7451,0,0
e0a02758-a298-4511-bbd8-ff6df5a9561d,Jeremy Huang,31,111319,466,Employed,970,1,1
041c77d4-d56b-44b0-b352-05927eb8fc62,Donald Matthews DDS,53,46472,645,Employed,35126,1,0
026cdc41-ac3e-4141-b115-a31d4ea6f0c8,Joshua Smith,47,47118,837,Student,17521,1,1
8ca4cada-7373-41e1-b1f8-d651ad255d0e,William Page,69,31816,654,Self-employed,16339,1,0
9a962e81-952e-4e04-89e8-8b71db0d62e8,Timothy Campbell,55,48561,706,Student,45476,1,0
2f8474dd-df82-436a-bf4c-f038d187cf70,Mr. Harold Robertson,67,76983,443,Student,47607,0,0
0e73a10b-3e71-4771-8bbd-ac7b86aea3e6,Jason Pena,51,32931,454,Self-employed,31426,0,1
36666ef1-a606-4fbc-99d5-73734e61ee3a,Patrick Rowe,18,66397,316,Employed,24101,0,1
8b63162a-86b4-4f75-bbe3-c45c1cfb47c2,Jason Lambert,19,51735,828,Self-employed,21702,0,1
9af8d355-0fb6-41b6-840c-c9d1ea5cc955,Kathleen Scott,61,112256,768,Employed,48541,1,1
8320feb8-0ec4-450a-b139-3b515a6d5a22,Tracy Campbell,68,33438,538,Unemployed,31697,1,0
c99fcf5e-6268-4d21-8393-ba0d41bbfbae,Pamela Smith,27,115732,759,Self-employed,46756,1,1
739ccd3d-a31b-4794-9e16-2dac19114d40,Jonathan Daniel,63,48152,654,Employed,20401,0,1
b2e10f36-d3e5-41a7-974b-5378e80de0b8,Mr. Benjamin Hoover DDS,69,73946,467,Student,3098,0,1
0e3cba21-45d1-4d4b-91f5-b8759c848d6f,Matthew Reed,42,100878,635,Student,25928,1,1
